35	33	47	19	32
47	10	6	31	48
34	13	44	40	47
38	25	36	22	5
32	14	47	20	3
16	24	38	28	3
43	2	15	4	37
5	6	18	44	42
27	20	11	48	43
26	13	32	16	34
43	40	19	13	31
8	5	12	40	25
7	3	8	1	26
26	41	33	37	10
31	24	20	39	17
32	15	12	37	27
2	20	19	29	16
5	40	18	22	12
23	15	44	38	43
20	8	43	39	27
7	6	38	42	15
48	35	15	12	25
29	46	11	41	22
33	41	36	32	15
8	33	38	35	47
2	46	26	34	8
37	12	1	42	48
37	4	32	42	33
8	43	22	39	15
23	22	34	26	14
9	37	39	36	32
38	39	25	14	18
45	11	13	21	34
17	45	28	42	2
8	5	26	41	9
6	39	5	45	1
5	7	43	12	10
42	49	45	1	44
24	33	35	4	18
45	18	43	46	26
22	25	31	23	32
4	23	45	47	33
26	13	31	4	29
37	40	36	30	48
25	32	6	29	1
35	17	7	44	37
41	3	6	37	17
1	7	8	37	21
5	20	40	10	12
22	15	38	47	8
15	12	23	17	49
46	2	23	38	27
2	4	38	14	8
28	26	35	45	17
32	35	7	48	38
49	8	37	2	16
48	24	4	20	46
43	36	35	5	45
36	26	34	29	37
36	18	6	43	15
24	35	4	41	9
4	38	24	27	30
5	12	40	38	4
25	47	34	28	30
7	40	9	31	26
20	9	27	7	26
42	5	12	18	7
3	48	45	1	35
3	11	45	41	32
18	40	25	43	15
25	10	40	19	12
3	34	45	42	24
26	5	37	39	31
1	4	10	17	30
16	3	15	39	28
12	45	13	5	48
19	20	27	7	26
20	41	4	40	22
9	15	31	40	37
11	49	8	42	44
34	26	49	14	1
25	42	19	13	20
1	44	42	12	8
30	13	46	20	32
46	15	40	29	8
16	39	24	6	15
36	25	21	22	10
18	4	35	27	9
31	42	10	27	20
25	48	39	15	32
39	42	26	20	30
19	40	25	24	45
20	23	4	44	2
3	49	30	19	26
12	2	40	19	48
2	40	28	15	20
31	15	33	47	43
27	5	10	11	32
16	44	2	9	13
23	26	39	4	17
38	34	46	20	10
17	27	29	7	41
45	29	31	39	46
5	15	45	17	3
3	32	19	27	8
29	40	16	12	26
40	12	43	48	33
31	19	9	27	20
45	29	36	4	22
11	4	43	6	2
6	33	48	13	10
15	14	21	1	35
21	25	33	39	46
41	35	10	16	3
48	36	14	25	10
5	33	10	13	30
17	2	36	8	30
17	42	33	37	34
44	24	35	9	8
12	25	17	10	40
24	27	22	44	39
44	48	47	32	28
26	14	18	32	15
1	19	8	28	45
15	8	26	9	6
5	25	32	14	22
2	8	3	12	36
25	24	5	3	2
1	21	42	22	5
41	35	19	37	1
40	35	6	24	42
19	28	33	16	35
42	46	12	4	19
26	49	10	16	8
28	29	44	40	21
13	18	14	29	31
6	32	46	23	42
21	22	11	7	49
8	23	43	15	46
37	12	49	27	30
10	42	33	2	45
45	42	5	9	33
42	35	19	12	3
4	25	20	44	1
39	8	43	45	49
23	14	3	21	17
30	49	1	23	22
10	40	14	8	33
16	21	36	23	11
10	12	1	6	38
19	5	16	34	29
39	25	38	15	30
3	17	29	35	47
7	10	31	30	36
27	18	16	30	13
49	27	26	31	9
36	35	7	37	14
21	23	6	8	3
12	36	38	19	4
24	42	26	16	28
31	22	25	41	35
3	45	29	24	14
46	27	15	33	2
15	16	35	46	1
9	30	48	34	4
22	1	41	28	23
2	36	13	30	18
8	49	34	29	26
20	47	45	44	11
49	3	37	19	14
25	46	8	47	30
35	5	38	7	20
13	4	49	29	31
22	24	45	19	30
41	25	8	24	39
49	48	5	36	15
3	24	30	49	10
8	3	23	46	43
47	33	11	34	12
27	44	33	38	30
42	44	35	23	5
38	34	4	35	47
4	41	39	2	33
15	47	35	34	42
2	17	36	24	5
32	36	42	30	21
39	30	19	3	33
49	26	4	45	41
30	43	2	20	46
22	47	29	39	9
1	33	28	29	21
41	23	5	39	7
37	34	33	25	35
40	12	15	5	27
30	25	12	8	21
13	36	48	7	11
23	48	36	15	31
7	23	15	28	36
31	32	23	1	26
28	9	49	38	29
16	9	6	28	38
17	9	7	44	20
18	4	30	37	3
4	9	27	7	32
27	14	6	4	5
14	48	15	36	9
28	16	35	34	3
23	11	12	17	10
3	5	45	18	13
44	41	46	35	5
18	21	28	41	4
15	26	28	8	43
18	9	14	47	42
11	27	13	2	31
15	46	34	23	40
22	31	3	7	14
19	10	48	3	21
32	7	45	21	26
41	14	13	29	16
40	17	21	7	49
2	19	35	24	28
37	28	33	22	25
